0.22252,0.041891,0.17308,0.26364
0.22147,0.041561,0.17289,0.26336
-0.003965,0.023841,-0.044161,0.021039
0.20919,0.042477,0.16025,0.25351
0.072106,0.0053001,0.064801,0.078403
0.017432,0.01508,0.0031052,0.046086
0.066042,0.015918,0.043329,0.078432
0.081033,0.057546,0.027822,0.15561
0.17829,0.079704,0.062175,0.25105
0.045661,0.057009,0.00013011,0.12353
0.4235,0.37888,0.051938,0.88432
0.80652,0.23432,0.45024,0.99848
0.99575,0.0047415,0.98749,0.99977
0.067332,0.047537,0.021349,0.15436
0.033985,0.032566,0.0027737,0.082854
0.051002,0.035683,0.014399,0.098027
0.80471,0.23762,0.44063,0.99786
0.42538,0.38071,0.052626,0.89232
-0.37194,0.026589,-0.39766,-0.32743
0.37309,0.017532,0.33976,0.38636
0.37309,0.017532,0.33976,0.38636
0.37309,0.017532,0.33976,0.38636
1.1376e-05,1.3095e-05,2.1624e-06,3.2933e-05
100.19,87.855,15.441,233.69
0.030896,0.25628,-0.29406,0.31188
-0.013725,0.2536,-0.41961,0.26667
