0.0096722,0.0016086,0.0076034,0.012447
0.36976,0.022654,0.3274,0.40126
168.21,109.19,11.553,328.72
0.63907,0.23388,0.20968,0.96364
0.78856,0.098409,0.64314,0.92549
0.0067852,0.0024435,0.0029086,0.010744
0.22316,0.01587,0.192,0.24238
0.19296,0.017408,0.1742,0.2219
0.0090519,0.0068351,0.001582,0.021115
