0.085978,0.042552,0.023231,0.16767
1.1491,0.33537,0.59208,1.5399
173.94,88.498,42.52,315.24
0.59644,0.27018,0.12658,0.99398
0.77199,0.20224,0.20392,0.97647
0.090202,0.05873,0.024633,0.21741
0.68248,0.21882,0.3062,1.1041
0.44284,0.14446,0.17523,0.6764
0.047585,0.024042,0.00067595,0.083732
0.05,0.1,0.0000,0.700
